RowIndex,TransactionID
30542,Year 2010-2011::561356
30543,Year 2010-2011::561359
30544,Year 2010-2011::561360
30545,Year 2010-2011::561363
30546,Year 2010-2011::561366
30547,Year 2010-2011::561367
30548,Year 2010-2011::561369
30549,Year 2010-2011::561371
30550,Year 2010-2011::561378
30551,Year 2010-2011::561381
30552,Year 2010-2011::561382
30553,Year 2010-2011::561383
30554,Year 2010-2011::561384
30555,Year 2010-2011::561385
30556,Year 2010-2011::561386
30557,Year 2010-2011::561387
30558,Year 2010-2011::561388
30559,Year 2010-2011::561389
30560,Year 2010-2011::561390
30561,Year 2010-2011::561391
30562,Year 2010-2011::561393
30563,Year 2010-2011::561394
30564,Year 2010-2011::561395
30565,Year 2010-2011::561396
30566,Year 2010-2011::561397
30567,Year 2010-2011::561398
30568,Year 2010-2011::561399
30569,Year 2010-2011::561430
30570,Year 2010-2011::561453
30571,Year 2010-2011::561455
30572,Year 2010-2011::561462
30573,Year 2010-2011::561463
30574,Year 2010-2011::561465
30575,Year 2010-2011::561466
30576,Year 2010-2011::561467
30577,Year 2010-2011::561468
30578,Year 2010-2011::561470
30579,Year 2010-2011::561471
30580,Year 2010-2011::561472
30581,Year 2010-2011::561473
30582,Year 2010-2011::561474
30583,Year 2010-2011::561485
30584,Year 2010-2011::561488
30585,Year 2010-2011::561502
30586,Year 2010-2011::561507
30587,Year 2010-2011::561508
30588,Year 2010-2011::561509
30589,Year 2010-2011::561511
30590,Year 2010-2011::561512
30591,Year 2010-2011::561513
30592,Year 2010-2011::561514
30593,Year 2010-2011::561515
30594,Year 2010-2011::561516
30595,Year 2010-2011::561517
30596,Year 2010-2011::561518
30597,Year 2010-2011::561519
30598,Year 2010-2011::561520
30599,Year 2010-2011::561521
30600,Year 2010-2011::561522
30601,Year 2010-2011::561528
30602,Year 2010-2011::561529
30603,Year 2010-2011::561530
30604,Year 2010-2011::561531
30605,Year 2010-2011::561532
30606,Year 2010-2011::561533
30607,Year 2010-2011::561534
30608,Year 2010-2011::561535
30609,Year 2010-2011::561537
30610,Year 2010-2011::561542
30611,Year 2010-2011::561544
30612,Year 2010-2011::561570
30613,Year 2010-2011::561583
30614,Year 2010-2011::561584
30615,Year 2010-2011::561585
30616,Year 2010-2011::561592
30617,Year 2010-2011::561593
30618,Year 2010-2011::561595
30619,Year 2010-2011::561597
30620,Year 2010-2011::561599
30621,Year 2010-2011::561600
30622,Year 2010-2011::561601
30623,Year 2010-2011::561602
30624,Year 2010-2011::561603
30625,Year 2010-2011::561605
30626,Year 2010-2011::561607
30627,Year 2010-2011::561610
30628,Year 2010-2011::561611
30629,Year 2010-2011::561614
30630,Year 2010-2011::561615
30631,Year 2010-2011::561616
30632,Year 2010-2011::561617
30633,Year 2010-2011::561618
30634,Year 2010-2011::561624
30635,Year 2010-2011::561625
30636,Year 2010-2011::561626
30637,Year 2010-2011::561627
30638,Year 2010-2011::561629
30639,Year 2010-2011::561630
30640,Year 2010-2011::561631
30641,Year 2010-2011::561632
30642,Year 2010-2011::561633
30643,Year 2010-2011::561634
30644,Year 2010-2011::561635
30645,Year 2010-2011::561636
30646,Year 2010-2011::561637
30647,Year 2010-2011::561638
30648,Year 2010-2011::561641
30649,Year 2010-2011::561642
30650,Year 2010-2011::561643
30651,Year 2010-2011::561644
30652,Year 2010-2011::561645
30653,Year 2010-2011::561646
30654,Year 2010-2011::561647
30655,Year 2010-2011::561648
30656,Year 2010-2011::561650
30657,Year 2010-2011::561651
30658,Year 2010-2011::561653
30659,Year 2010-2011::561654
30660,Year 2010-2011::561655
30661,Year 2010-2011::561656
30662,Year 2010-2011::561657
30663,Year 2010-2011::561658
30664,Year 2010-2011::561659
30665,Year 2010-2011::561661
30666,Year 2010-2011::561662
30667,Year 2010-2011::561664
30668,Year 2010-2011::561667
30669,Year 2010-2011::561669
30670,Year 2010-2011::561670
30671,Year 2010-2011::561671
30672,Year 2010-2011::561672
30673,Year 2010-2011::561675
30674,Year 2010-2011::561676
30675,Year 2010-2011::561677
30676,Year 2010-2011::561678
30677,Year 2010-2011::561679
30678,Year 2010-2011::561680
30679,Year 2010-2011::561683
30680,Year 2010-2011::561685
30681,Year 2010-2011::561686
30682,Year 2010-2011::561687
30683,Year 2010-2011::561688
30684,Year 2010-2011::561689
30685,Year 2010-2011::561690
30686,Year 2010-2011::561691
30687,Year 2010-2011::561692
30688,Year 2010-2011::561693
30689,Year 2010-2011::561694
30690,Year 2010-2011::561695
30691,Year 2010-2011::561696
30692,Year 2010-2011::561697
30693,Year 2010-2011::561698
30694,Year 2010-2011::561699
30695,Year 2010-2011::561700
30696,Year 2010-2011::561701
30697,Year 2010-2011::561702
30698,Year 2010-2011::561704
30699,Year 2010-2011::561705
30700,Year 2010-2011::561706
30701,Year 2010-2011::561707
30702,Year 2010-2011::561708
30703,Year 2010-2011::561709
30704,Year 2010-2011::561710
30705,Year 2010-2011::561711
30706,Year 2010-2011::561712
30707,Year 2010-2011::561713
30708,Year 2010-2011::561714
30709,Year 2010-2011::561715
30710,Year 2010-2011::561719
30711,Year 2010-2011::561732
30712,Year 2010-2011::561743
30713,Year 2010-2011::561750
30714,Year 2010-2011::561773
30715,Year 2010-2011::561774
30716,Year 2010-2011::561783
30717,Year 2010-2011::561794
30718,Year 2010-2011::561795
30719,Year 2010-2011::561796
30720,Year 2010-2011::561797
30721,Year 2010-2011::561798
30722,Year 2010-2011::561799
30723,Year 2010-2011::561800
30724,Year 2010-2011::561801
30725,Year 2010-2011::561802
30726,Year 2010-2011::561803
30727,Year 2010-2011::561804
30728,Year 2010-2011::561806
30729,Year 2010-2011::561807
30730,Year 2010-2011::561808
30731,Year 2010-2011::561809
30732,Year 2010-2011::561811
30733,Year 2010-2011::561813
30734,Year 2010-2011::561814
30735,Year 2010-2011::561815
30736,Year 2010-2011::561816
30737,Year 2010-2011::561817
30738,Year 2010-2011::561818
30739,Year 2010-2011::561819
30740,Year 2010-2011::561820
30741,Year 2010-2011::561857
30742,Year 2010-2011::561858
30743,Year 2010-2011::561859
30744,Year 2010-2011::561860
30745,Year 2010-2011::561861
30746,Year 2010-2011::561862
30747,Year 2010-2011::561863
30748,Year 2010-2011::561864
30749,Year 2010-2011::561865
30750,Year 2010-2011::561866
30751,Year 2010-2011::561867
30752,Year 2010-2011::561868
30753,Year 2010-2011::561869
30754,Year 2010-2011::561870
30755,Year 2010-2011::561871
30756,Year 2010-2011::561872
30757,Year 2010-2011::561873
30758,Year 2010-2011::561874
30759,Year 2010-2011::561875
30760,Year 2010-2011::561876
30761,Year 2010-2011::561877
30762,Year 2010-2011::561878
30763,Year 2010-2011::561879
30764,Year 2010-2011::561880
30765,Year 2010-2011::561881
30766,Year 2010-2011::561882
30767,Year 2010-2011::561883
30768,Year 2010-2011::561884
30769,Year 2010-2011::561885
30770,Year 2010-2011::561887
30771,Year 2010-2011::561888
30772,Year 2010-2011::561889
30773,Year 2010-2011::561890
30774,Year 2010-2011::561891
30775,Year 2010-2011::561892
30776,Year 2010-2011::561893
30777,Year 2010-2011::561894
30778,Year 2010-2011::561895
30779,Year 2010-2011::561896
30780,Year 2010-2011::561897
30781,Year 2010-2011::561898
30782,Year 2010-2011::561899
30783,Year 2010-2011::561900
30784,Year 2010-2011::561901
30785,Year 2010-2011::561902
30786,Year 2010-2011::561903
30787,Year 2010-2011::561904
30788,Year 2010-2011::561905
30789,Year 2010-2011::561906
30790,Year 2010-2011::561907
30791,Year 2010-2011::561908
30792,Year 2010-2011::561909
30793,Year 2010-2011::561910
30794,Year 2010-2011::561911
30795,Year 2010-2011::561912
30796,Year 2010-2011::561913
30797,Year 2010-2011::561914
30798,Year 2010-2011::561915
30799,Year 2010-2011::561917
30800,Year 2010-2011::561922
30801,Year 2010-2011::561923
30802,Year 2010-2011::561925
30803,Year 2010-2011::561926
30804,Year 2010-2011::561928
30805,Year 2010-2011::561933
30806,Year 2010-2011::561936
30807,Year 2010-2011::561952
30808,Year 2010-2011::561955
30809,Year 2010-2011::561967
30810,Year 2010-2011::561968
30811,Year 2010-2011::561969
30812,Year 2010-2011::561995
30813,Year 2010-2011::562002
30814,Year 2010-2011::562011
30815,Year 2010-2011::562014
30816,Year 2010-2011::562015
30817,Year 2010-2011::562017
30818,Year 2010-2011::562018
30819,Year 2010-2011::562019
30820,Year 2010-2011::562021
30821,Year 2010-2011::562023
30822,Year 2010-2011::562024
30823,Year 2010-2011::562025
30824,Year 2010-2011::562029
30825,Year 2010-2011::562031
30826,Year 2010-2011::562032
30827,Year 2010-2011::562033
30828,Year 2010-2011::562034
30829,Year 2010-2011::562035
30830,Year 2010-2011::562036
30831,Year 2010-2011::562037
30832,Year 2010-2011::562038
30833,Year 2010-2011::562039
30834,Year 2010-2011::562040
30835,Year 2010-2011::562042
30836,Year 2010-2011::562043
30837,Year 2010-2011::562044
30838,Year 2010-2011::562045
30839,Year 2010-2011::562046
30840,Year 2010-2011::562047
30841,Year 2010-2011::562049
30842,Year 2010-2011::562050
30843,Year 2010-2011::562053
30844,Year 2010-2011::562085
30845,Year 2010-2011::562087
30846,Year 2010-2011::562088
30847,Year 2010-2011::562092
30848,Year 2010-2011::562093
30849,Year 2010-2011::562094
30850,Year 2010-2011::562095
30851,Year 2010-2011::562096
30852,Year 2010-2011::562098
30853,Year 2010-2011::562099
30854,Year 2010-2011::562100
30855,Year 2010-2011::562101
30856,Year 2010-2011::562102
30857,Year 2010-2011::562103
30858,Year 2010-2011::562104
30859,Year 2010-2011::562105
30860,Year 2010-2011::562106
30861,Year 2010-2011::562107
30862,Year 2010-2011::562108
30863,Year 2010-2011::562109
30864,Year 2010-2011::562112
30865,Year 2010-2011::562113
30866,Year 2010-2011::562114
30867,Year 2010-2011::562120
30868,Year 2010-2011::562123
30869,Year 2010-2011::562125
30870,Year 2010-2011::562127
30871,Year 2010-2011::562128
30872,Year 2010-2011::562129
30873,Year 2010-2011::562130
30874,Year 2010-2011::562131
30875,Year 2010-2011::562132
30876,Year 2010-2011::562133
30877,Year 2010-2011::562136
30878,Year 2010-2011::562137
30879,Year 2010-2011::562138
30880,Year 2010-2011::562140
30881,Year 2010-2011::562141
30882,Year 2010-2011::562143
30883,Year 2010-2011::562145
30884,Year 2010-2011::562146
30885,Year 2010-2011::562148
30886,Year 2010-2011::562150
30887,Year 2010-2011::562152
30888,Year 2010-2011::562153
30889,Year 2010-2011::562155
30890,Year 2010-2011::562156
30891,Year 2010-2011::562157
30892,Year 2010-2011::562158
30893,Year 2010-2011::562161
30894,Year 2010-2011::562162
30895,Year 2010-2011::562163
30896,Year 2010-2011::562166
30897,Year 2010-2011::562173
30898,Year 2010-2011::562199
30899,Year 2010-2011::562200
30900,Year 2010-2011::562201
30901,Year 2010-2011::562202
30902,Year 2010-2011::562203
30903,Year 2010-2011::562204
30904,Year 2010-2011::562205
30905,Year 2010-2011::562207
30906,Year 2010-2011::562208
30907,Year 2010-2011::562209
30908,Year 2010-2011::562210
30909,Year 2010-2011::562211
30910,Year 2010-2011::562213
30911,Year 2010-2011::562214
30912,Year 2010-2011::562216
30913,Year 2010-2011::562217
30914,Year 2010-2011::562218
30915,Year 2010-2011::562219
30916,Year 2010-2011::562220
30917,Year 2010-2011::562222
30918,Year 2010-2011::562224
30919,Year 2010-2011::562225
30920,Year 2010-2011::562233
30921,Year 2010-2011::562255
30922,Year 2010-2011::562256
30923,Year 2010-2011::562257
30924,Year 2010-2011::562258
30925,Year 2010-2011::562259
30926,Year 2010-2011::562260
30927,Year 2010-2011::562261
30928,Year 2010-2011::562262
30929,Year 2010-2011::562263
30930,Year 2010-2011::562264
30931,Year 2010-2011::562269
30932,Year 2010-2011::562270
30933,Year 2010-2011::562271
30934,Year 2010-2011::562272
30935,Year 2010-2011::562273
30936,Year 2010-2011::562274
30937,Year 2010-2011::562275
30938,Year 2010-2011::562276
30939,Year 2010-2011::562277
30940,Year 2010-2011::562282
30941,Year 2010-2011::562283
30942,Year 2010-2011::562284
30943,Year 2010-2011::562285
30944,Year 2010-2011::562286
30945,Year 2010-2011::562287
30946,Year 2010-2011::562290
30947,Year 2010-2011::562313
30948,Year 2010-2011::562332
30949,Year 2010-2011::562339
30950,Year 2010-2011::562340
30951,Year 2010-2011::562341
30952,Year 2010-2011::562342
30953,Year 2010-2011::562343
30954,Year 2010-2011::562344
30955,Year 2010-2011::562345
30956,Year 2010-2011::562346
30957,Year 2010-2011::562347
30958,Year 2010-2011::562348
30959,Year 2010-2011::562349
30960,Year 2010-2011::562350
30961,Year 2010-2011::562351
30962,Year 2010-2011::562353
30963,Year 2010-2011::562354
30964,Year 2010-2011::562355
30965,Year 2010-2011::562365
30966,Year 2010-2011::562366
30967,Year 2010-2011::562368
30968,Year 2010-2011::562369
30969,Year 2010-2011::562370
30970,Year 2010-2011::562371
30971,Year 2010-2011::562372
30972,Year 2010-2011::562373
30973,Year 2010-2011::562374
30974,Year 2010-2011::562376
30975,Year 2010-2011::562377
30976,Year 2010-2011::562378
30977,Year 2010-2011::562379
30978,Year 2010-2011::562380
30979,Year 2010-2011::562381
30980,Year 2010-2011::562387
30981,Year 2010-2011::562388
30982,Year 2010-2011::562389
30983,Year 2010-2011::562392
30984,Year 2010-2011::562393
30985,Year 2010-2011::562416
30986,Year 2010-2011::562417
30987,Year 2010-2011::562418
30988,Year 2010-2011::562419
30989,Year 2010-2011::562420
30990,Year 2010-2011::562421
30991,Year 2010-2011::562422
30992,Year 2010-2011::562424
30993,Year 2010-2011::562426
30994,Year 2010-2011::562427
30995,Year 2010-2011::562428
30996,Year 2010-2011::562429
30997,Year 2010-2011::562430
30998,Year 2010-2011::562431
30999,Year 2010-2011::562432
31000,Year 2010-2011::562433
31001,Year 2010-2011::562434
31002,Year 2010-2011::562435
31003,Year 2010-2011::562436
31004,Year 2010-2011::562437
31005,Year 2010-2011::562439
31006,Year 2010-2011::562440
31007,Year 2010-2011::562441
31008,Year 2010-2011::562442
31009,Year 2010-2011::562443
31010,Year 2010-2011::562444
31011,Year 2010-2011::562445
31012,Year 2010-2011::562446
31013,Year 2010-2011::562447
31014,Year 2010-2011::562448
31015,Year 2010-2011::562449
31016,Year 2010-2011::562450
31017,Year 2010-2011::562451
31018,Year 2010-2011::562452
31019,Year 2010-2011::562453
31020,Year 2010-2011::562454
31021,Year 2010-2011::562455
31022,Year 2010-2011::562456
31023,Year 2010-2011::562457
31024,Year 2010-2011::562458
31025,Year 2010-2011::562459
31026,Year 2010-2011::562460
31027,Year 2010-2011::562461
31028,Year 2010-2011::562462
31029,Year 2010-2011::562465
31030,Year 2010-2011::562466
31031,Year 2010-2011::562467
31032,Year 2010-2011::562468
31033,Year 2010-2011::562490
31034,Year 2010-2011::562516
31035,Year 2010-2011::562517
31036,Year 2010-2011::562518
31037,Year 2010-2011::562519
31038,Year 2010-2011::562520
31039,Year 2010-2011::562521
31040,Year 2010-2011::562523
31041,Year 2010-2011::562524
31042,Year 2010-2011::562525
31043,Year 2010-2011::562526
31044,Year 2010-2011::562527
31045,Year 2010-2011::562528
31046,Year 2010-2011::562529
31047,Year 2010-2011::562530
31048,Year 2010-2011::562531
31049,Year 2010-2011::562532
31050,Year 2010-2011::562533
31051,Year 2010-2011::562534
31052,Year 2010-2011::562535
31053,Year 2010-2011::562536
31054,Year 2010-2011::562537
31055,Year 2010-2011::562538
31056,Year 2010-2011::562539
31057,Year 2010-2011::562540
31058,Year 2010-2011::562541
31059,Year 2010-2011::562542
31060,Year 2010-2011::562543
31061,Year 2010-2011::562545
31062,Year 2010-2011::562549
31063,Year 2010-2011::562550
31064,Year 2010-2011::562551
31065,Year 2010-2011::562552
31066,Year 2010-2011::562553
31067,Year 2010-2011::562555
31068,Year 2010-2011::562558
31069,Year 2010-2011::562560
31070,Year 2010-2011::562562
31071,Year 2010-2011::562563
31072,Year 2010-2011::562564
31073,Year 2010-2011::562565
31074,Year 2010-2011::562566
31075,Year 2010-2011::562567
31076,Year 2010-2011::562568
31077,Year 2010-2011::562569
31078,Year 2010-2011::562570
31079,Year 2010-2011::562571
31080,Year 2010-2011::562572
31081,Year 2010-2011::562573
31082,Year 2010-2011::562574
31083,Year 2010-2011::562575
31084,Year 2010-2011::562576
31085,Year 2010-2011::562578
31086,Year 2010-2011::562579
31087,Year 2010-2011::562580
31088,Year 2010-2011::562581
31089,Year 2010-2011::562583
31090,Year 2010-2011::562584
31091,Year 2010-2011::562585
31092,Year 2010-2011::562586
31093,Year 2010-2011::562587
31094,Year 2010-2011::562588
31095,Year 2010-2011::562589
31096,Year 2010-2011::562590
31097,Year 2010-2011::562591
31098,Year 2010-2011::562592
31099,Year 2010-2011::562593
31100,Year 2010-2011::562595
31101,Year 2010-2011::562596
31102,Year 2010-2011::562598
31103,Year 2010-2011::562599
31104,Year 2010-2011::562600
31105,Year 2010-2011::562602
31106,Year 2010-2011::562603
31107,Year 2010-2011::562604
31108,Year 2010-2011::562605
31109,Year 2010-2011::562606
31110,Year 2010-2011::562607
31111,Year 2010-2011::562608
31112,Year 2010-2011::562609
31113,Year 2010-2011::562610
31114,Year 2010-2011::562611
31115,Year 2010-2011::562612
31116,Year 2010-2011::562614
31117,Year 2010-2011::562615
31118,Year 2010-2011::562616
31119,Year 2010-2011::562619
31120,Year 2010-2011::562621
31121,Year 2010-2011::562649
31122,Year 2010-2011::562652
31123,Year 2010-2011::562670
31124,Year 2010-2011::562680
31125,Year 2010-2011::562688
31126,Year 2010-2011::562701
31127,Year 2010-2011::562708
31128,Year 2010-2011::562710
31129,Year 2010-2011::562711
31130,Year 2010-2011::562712
31131,Year 2010-2011::562713
31132,Year 2010-2011::562715
31133,Year 2010-2011::562716
31134,Year 2010-2011::562717
31135,Year 2010-2011::562718
31136,Year 2010-2011::562719
31137,Year 2010-2011::562720
31138,Year 2010-2011::562721
31139,Year 2010-2011::562722
31140,Year 2010-2011::562725
31141,Year 2010-2011::562727
31142,Year 2010-2011::562729
31143,Year 2010-2011::562730
31144,Year 2010-2011::562732
31145,Year 2010-2011::562733
31146,Year 2010-2011::562767
31147,Year 2010-2011::562768
31148,Year 2010-2011::562769
31149,Year 2010-2011::562770
31150,Year 2010-2011::562771
31151,Year 2010-2011::562772
31152,Year 2010-2011::562774
31153,Year 2010-2011::562775
31154,Year 2010-2011::562776
31155,Year 2010-2011::562777
31156,Year 2010-2011::562778
31157,Year 2010-2011::562779
31158,Year 2010-2011::562780
31159,Year 2010-2011::562781
31160,Year 2010-2011::562782
31161,Year 2010-2011::562783
